tf,arm,dna,entry,family,motif,tf_name,n_seeds,mean_pearsonr,mean_spearmanr,mean_auroc,mean_ic_weighted_pcc,mean_mae
ets1,baseline,frozen,5kl3_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.7388972971465491,0.4844444444444444,0.7393229166666667,0.5479670897008507,0.5101663887500762
ets1,baseline,frozen,6b0q_A_WT1_HUMAN.H11MO.0.C.npz,C2H2 zinc finger,WT1,Wilms tumor protein,5,0.6820029430615251,0.49111111111111116,0.7299479166666667,0.5259808312140823,0.5629718244075775
ets1,baseline,frozen,5vmu_A_KAISO_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,5,0.588200806314449,0.48636456973071407,0.8706250000000001,0.34126899356334006,0.6991441547870636
ets1,baseline,frozen,5vmv_A_KAISO_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,KAISO,ZBTB33/Kaiso,5,0.4545326261442494,0.39813134815563683,0.8326666666666667,0.33192603602670007,0.764686119556427
ets1,baseline,frozen,2lt7_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.549320486913036,0.5301881590489456,0.7933333333333332,0.38802690210052593,0.7372670412063599
ets1,baseline,frozen,4f6n_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.15774655684104397,0.23571982729400281,0.6203703703703705,0.17599870774228482,1.0314199209213257
ets1,baseline,frozen,6dfc_A_MA0527.1.jaspar.npz,C2H2 zinc finger,MA0527.1,CTCF,5,0.6257154454277561,0.5099769525280847,0.8353333333333334,0.41681917986199385,0.6334210991859436
ets1,baseline,frozen,1e3o_C_MA0785.1.jaspar.npz,Homeodomain (POU),MA0785.1,OCTAMER-BINDING TRANSCRIPTION FACTOR 1,5,0.7821662849839777,0.5359999999999999,0.9458333333333334,0.5572866240556854,0.5264388144016265
ets1,augmented,frozen,2evi_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7126865569408984,0.6248156617270719,0.915162037037037,0.5410299132080537,0.5922177851200103
ets1,augmented,frozen,2evf_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7323105006979314,0.6050320319406299,0.908912037037037,0.5695035103477816,0.5699864983558655
ets1,augmented,frozen,2evj_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.8040351467090658,0.6806103218198939,0.940625,0.620404300847062,0.5305505156517029
ets1,augmented,frozen,2etw_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7892055200606896,0.6228881016816824,0.8430555555555556,0.635775741080549,0.5277885854244232
ets1,augmented,frozen,2euz_A_MA0343.1.jaspar.npz,TBP / β-saddle,MA0343.1,NDT80 protein,5,0.7008563697294449,0.5788683298050514,0.8760416666666666,0.520046547250844,0.619811224937439
ets1,augmented,frozen,7dcj_B_MA0486.2.jaspar.npz,HSF,MA0486.2,Heat shock factor protein 1,5,0.8214419121854007,0.5533503882049203,0.975,0.885862875532105,0.30649212598800657
ets1,augmented,frozen,7dcj_A_HSF1_HUMAN.H11MO.0.A.npz,HSF,HSF1,Heat shock factor protein 1,5,0.665030212426791,0.41446263565463043,0.9333333333333332,0.6772263614244847,0.3963495135307312
ets1,augmented,frozen,5hdn_A_HSF1_HUMAN.H11MO.0.A.npz,HSF,HSF1,Heat shock factor protein 1,5,0.5335173085739371,0.36762277660168374,0.8703703703703705,0.3331446079977681,0.7188636183738708
ets1,augmented,frozen,3wtw_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.795470720473677,0.608,0.9520000000000002,0.5602244926216173,0.44019128680229186
ets1,augmented,frozen,4l0z_B_MA0098.3.jaspar.npz,ETS,MA0098.3,RUNX1,5,0.7429804570557099,0.6156262180105468,0.9532407407407408,0.5593188868512758,0.5471220910549164
ets1,augmented,frozen,3wtu_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.7857592767779715,0.628,0.954,0.5689337436383229,0.46197081804275514
ets1,augmented,frozen,3wts_C_ETS1_HUMAN.H11MO.0.A.npz,ETS,ETS1,Runt-related transcription factor 1,5,0.800310548498528,0.63,0.9560000000000001,0.5639768480761966,0.4488941073417664
ets1,augmented,frozen,3wtw_H_MA0098.3.jaspar.npz,ETS,MA0098.3,Runt-related transcription factor 1,5,0.6701617788015574,0.5519507733308836,0.9293981481481481,0.5211017644953989,0.6285244226455688
ets1,augmented,frozen,1n6j_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,Myocyte-specific enhancer factor 2B,5,0.600505013638176,0.6359796806613284,0.8841145833333334,0.5128503855656805,0.7257845282554627
ets1,augmented,frozen,6byy_A_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.6812345393208994,0.6912395825361191,0.8997395833333334,0.5550050204575083,0.6361857533454895
ets1,augmented,frozen,6byy_D_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.819097614629815,0.681693034228231,0.90390625,0.687541027192353,0.5044474959373474
ets1,augmented,frozen,1n6j_B_MEF2B_HUMAN.H11MO.0.A.npz,MADS-box,MEF2B,Myocyte-specific enhancer factor 2B,5,0.5250493199238554,0.572812812776252,0.7481481481481481,0.320717471388298,0.7842910766601563
ets1,augmented,frozen,6byy_B_MA0660.1.jaspar.npz,MADS-box,MA0660.1,MEF2 CHIMERA,5,0.6812345736349623,0.6912395825361191,0.8997395833333334,0.5550050661514042,0.6361856937408448
ets1,augmented,frozen,1c7u_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.20423643594064442,0.155,0.5364197530864198,0.15829582329693542,1.041888177394867
ets1,augmented,frozen,1c7u_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,"MYOCYTE-SPECIFIC ENHANCER FACTOR 2A, C4 FORM",5,0.20423642707367734,0.155,0.5364197530864198,0.1582958269587939,1.041888177394867
ets1,augmented,frozen,3kov_B_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,Myocyte-specific enhancer factor 2A,5,0.5018013457974626,0.6066666666666667,0.8848958333333332,0.35054069934061277,0.8379565477371216
ets1,augmented,frozen,3kov_I_MA0052.4.jaspar.npz,MADS-box,MA0052.4,Myocyte-specific enhancer factor 2A,5,0.6580206214915961,0.6822222222222223,0.89453125,0.4421829318571223,0.6436286687850952
ets1,augmented,frozen,6byy_A_MEF2A_HUMAN.H11MO.0.A.npz,MADS-box,MEF2A,MEF2 CHIMERA,5,0.614332968627827,0.6733333333333332,0.8794270833333334,0.4357422095677266,0.6990368962287903
ets1,augmented,frozen,3iag_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7875796885564341,0.55,0.9802083333333332,0.60234704042803,0.37600924372673034
ets1,augmented,frozen,6wqu_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.8234980117063969,0.5625,0.971875,0.6082762550619653,0.3948865830898285
ets1,augmented,frozen,6dks_G_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7143273540219525,0.46499999999999986,0.940625,0.47846186029800136,0.5151913046836853
ets1,augmented,frozen,6dks_C_SUH_MOUSE.H11MO.0.A.npz,CSL/RBPJ,SUH,Recombining binding protein suppressor of hairless,5,0.7109542520258401,0.43999999999999995,0.9625,0.4747899377804627,0.4740167915821075
ets1,augmented,frozen,3v79_C_MA1116.1.jaspar.npz,CSL/RBPJ,MA1116.1,Neurogenic locus notch homolog protein 1,5,0.708532532065874,0.43159163964720915,0.9447916666666666,0.727581953896674,0.6018385171890259
ets1,augmented,frozen,1srs_B_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.6472242783667753,0.5226075725500468,0.8835370370370372,0.4498575599800499,0.5997668623924255
ets1,augmented,frozen,1srs_A_SRF_HUMAN.H11MO.0.A.npz,MADS-box,SRF,PROTEIN (SERUM RESPONSE FACTOR (SRF)),5,0.6472242634013211,0.5226075725500468,0.8835370370370372,0.4498575602593412,0.5997668623924255
ets1,augmented,frozen,1ram_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.4798126066266558,0.4640000000000001,0.8780000000000001,0.23298965093210744,0.8925522685050964
ets1,augmented,frozen,1vkx_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (NF-KAPPA B P65 SUBUNIT),5,0.7436209811625304,0.518,0.9286666666666668,0.597827781597536,0.48044027090072633
ets1,augmented,frozen,2i9t_A_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,Transcription factor p65,5,0.8626839984033723,0.534,0.9733333333333334,0.643635317380322,0.42884513139724734
ets1,augmented,frozen,3gut_E_MA0107.1.jaspar.npz,Rel/NF-κB (RHD),MA0107.1,Transcription factor p65,5,0.7535626717045669,0.5859027315778528,0.9426666666666668,0.6986653070936818,0.4545023858547211
ets1,augmented,frozen,1ram_B_TF65_MOUSE.H11MO.0.A.npz,Rel/NF-κB (RHD),TF65,PROTEIN (TRANSCRIPTION FACTOR NF-KB P65),5,0.4798126124573173,0.4640000000000001,0.8780000000000001,0.2329896733337126,0.8925522685050964
ets1,augmented,frozen,7jm4_H_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.6617388539132663,0.558,0.9144675925925926,0.7060247513940686,0.6800954222679139
ets1,augmented,frozen,7jm4_A_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.6818312978092582,0.5200000000000001,0.9190972222222223,0.744360235440054,0.6425774097442627
ets1,augmented,frozen,7jm4_G_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.661738875627052,0.558,0.9144675925925926,0.706024751411874,0.6800953984260559
ets1,augmented,frozen,7jm4_B_MA1419.1.jaspar.npz,IRF,MA1419.1,Interferon regulatory factor 4,5,0.6818313118303194,0.5200000000000001,0.9190972222222223,0.7443602409505974,0.6425773859024048
ets1,augmented,frozen,2ady_A_MA0106.3.jaspar.npz,p53-like,MA0106.3,Cellular tumor antigen p53,5,0.7181668468093267,0.5700000000000001,0.9329931972789115,0.5034499309890299,0.5169891119003296
ets1,augmented,frozen,3q05_B_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.7250913132302049,0.5589999999999999,0.9154513888888889,0.4641999390983428,0.493232262134552
ets1,augmented,frozen,6fj5_C_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.32130407261953225,0.15658198889747163,0.6271412037037036,0.10914426555760799,0.9831699013710022
ets1,augmented,frozen,6fj5_D_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3213040628115414,0.15658198889747163,0.6271412037037036,0.10914427171786519,0.9831699013710022
ets1,augmented,frozen,6fj5_A_P53_HUMAN.H11MO.0.A.npz,p53-like,P53,Cellular tumor antigen p53,5,0.3213040816114517,0.15658198889747163,0.6271412037037036,0.10914426828123361,0.9831699013710022
ets1,augmented,frozen,6vge_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.578279474510863,0.4839082671619165,0.8904583333333334,0.4788046910838803,0.5858216047286987
ets1,augmented,frozen,6vgg_A_ERG_HUMAN.H11MO.0.A.npz,ETS,ERG,Transcriptional regulator ERG,5,0.6024398219461242,0.49279715605080543,0.8981666666666668,0.4731083840773788,0.5809040069580078
ets1,augmented,frozen,6vg2_D_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.8138941626607752,0.49766073760449014,0.9574074074074073,0.6329433727955723,0.3563124895095825
ets1,augmented,frozen,6vg2_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.7425187440278629,0.47959786703810403,0.9388888888888889,0.5564561782053978,0.4324124097824097
ets1,augmented,frozen,6vg8_A_FLI1_HUMAN.H11MO.0.A.npz,ETS,FLI1,Friend leukemia integration 1 transcription factor,5,0.7035095878178252,0.6148683298050515,0.9259259259259259,0.5597190004165131,0.5224320769309998
ets1,augmented,frozen,6lbi_L_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8185817913601591,0.4742857142857143,0.9768333333333332,0.5276684185814238,0.4509805142879486
ets1,augmented,frozen,6lbi_K_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8185817722002758,0.4742857142857143,0.9768333333333332,0.5276684010985244,0.4509805142879486
ets1,augmented,frozen,6lbi_D_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8047119543784346,0.4685714285714286,0.977,0.5399205292431003,0.44706477522850036
ets1,augmented,frozen,3coa_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.6375111926446801,0.42000000000000004,0.9098333333333333,0.4573096895663949,0.6049867689609527
ets1,augmented,frozen,6lbi_C_FOXO1_HUMAN.H11MO.0.A.npz,Forkhead,FOXO1,Forkhead box protein O1,5,0.8047119804953804,0.4685714285714286,0.977,0.5399205392055572,0.44706474542617797
ets1,augmented,frozen,1pzu_H_NFAC2_HUMAN.H11MO.0.B.npz,Rel/NF-κB (RHD),NFAC2,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.6667560674815225,0.5174144587290758,0.9697916666666666,0.6989084500085773,0.5542192935943604
ets1,augmented,frozen,1pzu_L_MA0152.1.jaspar.npz,Rel/NF-κB (RHD),MA0152.1,"Nuclear factor of activated T-cells, cytoplasmic 2",5,0.8222937660010453,0.5725688057864766,0.99375,0.7080400154213261,0.38291661739349364
ets1,augmented,frozen,5lty_K_CDX2_HUMAN.H11MO.0.A.npz,Homeodomain,CDX2,Homeobox protein CDX-2,5,0.48672295837313867,0.4086774536001133,0.7547743055555555,0.4169729206370688,0.6484893202781677
ets1,augmented,frozen,5lty_M_MA0465.2.jaspar.npz,Homeodomain,MA0465.2,Homeobox protein CDX-2,5,0.7212351967021824,0.708,0.9520000000000002,0.536568483957583,0.6458560347557067
ets1,augmented,frozen,5vpf_B_JUND_HUMAN.H11MO.0.A.npz,bZIP,JUND,Protein fosB,5,0.8172521851051393,0.5754360081680712,0.913425925925926,0.6855663930362006,0.4936622381210327
ets1,augmented,frozen,5yef_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.5330331889349813,0.4855555555555555,0.8353767258382643,0.4408241858620915,0.5968416213989258
ets1,augmented,frozen,5und_A_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.352397265747888,0.30319999999999997,0.7268864953388763,0.4512371273892721,0.6387205004692078
ets1,augmented,frozen,5yef_J_CTCF_HUMAN.H11MO.0.A.npz,C2H2 zinc finger,CTCF,Transcriptional repressor CTCF,5,0.5871946554080101,0.5090193214485099,0.8626157407407407,0.4668772603605212,0.6616030216217041
ets1,augmented,frozen,5und_B_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.43909375052089283,0.3695652173913044,0.7843569780853518,0.4828822403007039,0.5924114108085632
ets1,augmented,frozen,5yef_G_MA1930.1.jaspar.npz,C2H2 zinc finger,MA1930.1,Transcriptional repressor CTCF,5,0.4673981327815758,0.4177777777777777,0.7827731755424063,0.4245321830793346,0.6466599464416504
ets1,augmented,frozen,2wty_B_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5323762080026262,0.36843028337978845,0.8307610544217688,0.5267121488177031,0.7070984244346619
ets1,augmented,frozen,2wty_A_MA0117.2.jaspar.npz,bZIP,MA0117.2,TRANSCRIPTION FACTOR MAFB,5,0.5323761943035855,0.36843028337978845,0.8307610544217688,0.5267121396415952,0.7070984244346619
ets1,augmented,frozen,6x6e_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.530871887471682,0.3818215907892485,0.9181584362139917,0.6359017114853647,0.6067348837852478
ets1,augmented,frozen,6x6e_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.5771585756218216,0.43529727163107373,0.9178333333333335,0.41381043578895194,0.5530297636985779
ets1,augmented,frozen,5emq_B_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.6156545374410538,0.49243274042711577,0.8935000000000001,0.46023031602366193,0.5395250022411346
ets1,augmented,frozen,5emp_B_MA0113.3.jaspar.npz,Nuclear receptor (Zn),MA0113.3,Glucocorticoid receptor,5,0.8307797672312397,0.6554785297926452,0.9544238683127573,0.7508863953243441,0.4795025110244751
ets1,augmented,frozen,5emp_A_GCR_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),GCR,Glucocorticoid receptor,5,0.6321176898902438,0.47760332127514393,0.8900000000000002,0.4746621741312068,0.5228754699230194
ets1,augmented,frozen,1le8_B_MA0328.2.jaspar.npz,Homeodomain,MA0328.2,HAP1,5,0.5630901150278078,0.5092948827207673,0.7686666666666667,0.44113465808246327,0.8368724584579468
ets1,augmented,frozen,6fbr_B_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,Retinoic acid receptor RXR-alpha,5,0.6229532573747243,0.4955555555555556,0.9007916666666667,0.2912559307998812,0.7074609875679017
ets1,augmented,frozen,4cn3_D_RXRA_HUMAN.H11MO.0.A.npz,Nuclear receptor (Zn),RXRA,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.6187681076660131,0.5377777777777778,0.9020833333333332,0.29299568619933825,0.7547236561775208
ets1,augmented,frozen,4cn3_C_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,RETINOIC ACID RECEPTOR RXR-ALPHA,5,0.7301094043151741,0.5988264481982746,0.9,0.6807545535600174,0.5708163917064667
ets1,augmented,frozen,6fbq_A_MA0065.1.jaspar.npz,Nuclear receptor (Zn),MA0065.1,Retinoic acid receptor RXR-alpha,5,0.7120679755445702,0.62002076563407,0.9037414965986394,0.6272616373319808,0.5865958094596863
ets1,augmented,frozen,1r0n_A_MA0115.1.jaspar.npz,Nuclear receptor (Zn),MA0115.1,Retinoic acid receptor RXR-alpha,5,0.5082289249072346,0.42578884856943394,0.8060185185185187,0.561203811884491,0.8316357731819153
ets1,augmented,frozen,2erg_B_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.6563722796097864,0.5799162915167383,0.842101284958428,0.6802356338382017,0.6079958319664002
ets1,augmented,frozen,2erg_A_MA0324.1.jaspar.npz,Zn2Cys6 cluster,MA0324.1,Regulatory protein LEU3,5,0.6563722855690867,0.5799162915167383,0.842101284958428,0.68023564755898,0.6079958200454711
ets1,augmented,frozen,7oh9_K_MA0386.1.jaspar.npz,TBP / β-saddle,MA0386.1,Histone H3.2,5,0.506938696807317,0.3028571428571428,0.9938775510204081,0.40624660588861666,0.9916460037231445
ets1,augmented,frozen,4r2d_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.5663365425728262,0.402,0.7044270833333333,0.5378038581065757,0.5803324818611145
ets1,augmented,frozen,1a1j_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,PROTEIN (RADR ZIF268 ZINC FINGER PEPTIDE),5,0.5618398510012776,0.4875033652881505,0.7789351851851851,0.5106109939138282,0.7056560754776001
ets1,augmented,frozen,4x9j_A_MA0162.4.jaspar.npz,C2H2 zinc finger,MA0162.4,Early growth response protein 1,5,0.5860461207455956,0.44799999999999995,0.71171875,0.5418427926987688,0.5901530504226684
ets1,augmented,frozen,1a1i_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,RADR ZIF268 ZINC FINGER PEPTIDE,5,0.644145118011511,0.57088726294053,0.7360544217687075,0.5717744691051924,0.6124055743217468
ets1,augmented,frozen,1a1g_A_MA0162.1.jaspar.npz,C2H2 zinc finger,MA0162.1,DSNR ZINC FINGER PEPTIDE,5,0.5626372450578492,0.46555773350090474,0.7571759259259259,0.5088798160377903,0.6682766795158386
ets1,augmented,frozen,1gu4_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.5392814956355627,0.41441755852680584,0.7703125,0.49660971891839234,0.7292477488517761
ets1,augmented,frozen,1gu5_A_MA0466.3.jaspar.npz,bZIP,MA0466.3,CAAT/ENHANCER BINDING PROTEIN BETA,5,0.3773483106332909,0.21065658601056017,0.6627604166666666,0.3845851943468811,0.8812065958976746
ets1,augmented,frozen,2e42_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.4790908955034949,0.4263258563521733,0.8263310185185185,0.5579688714620185,0.6855188369750976
ets1,augmented,frozen,6mg2_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.5381324930180034,0.4741588124630362,0.7379918981481481,0.49919715559611444,0.7407263040542602
ets1,augmented,frozen,6mg3_A_CEBPB_HUMAN.H11MO.0.A.npz,bZIP,CEBPB,CCAAT/enhancer-binding protein beta,5,0.5020569904929619,0.4937638664976813,0.7855902777777779,0.45375988073916484,0.764748752117157
ets1,augmented,frozen,4xrm_A_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.7507808551425115,0.5210592770536201,0.9560185185185185,0.7531339325437647,0.46463002562522887
ets1,augmented,frozen,4xrm_B_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.7507808583943795,0.5210592770536201,0.9560185185185185,0.7531339349202579,0.4646300196647644
ets1,augmented,frozen,5bng_B_MEIS2_HUMAN.H11MO.0.B.npz,Homeodomain,MEIS2,Homeobox protein Meis2,5,0.5778797009028495,0.5233433623770626,0.875,0.5483035221412977,0.6830849409103393
ets1,augmented,frozen,5ke6_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,Krueppel-like factor 4,5,0.7353863829368492,0.4575,0.923148148148148,0.5149108686691461,0.49029978513717654
ets1,augmented,frozen,5ke8_A_MA0039.2.jaspar.npz,C2H2 zinc finger,MA0039.2,Krueppel-like factor 4,5,0.7384901336015901,0.49986832980505136,0.9197278911564627,0.7198001262198821,0.43775174021720886
ets1,augmented,frozen,2wbu_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,KRUEPPEL-LIKE FACTOR 4,5,0.7421281419519801,0.43249999999999994,0.811574074074074,0.5181733156588464,0.4895794153213501
ets1,augmented,frozen,5ke7_A_KLF4_MOUSE.H11MO.0.A.npz,C2H2 zinc finger,KLF4,Krueppel-like factor 4,5,0.7566810403601266,0.4525,0.9412037037037037,0.5166876353208969,0.4772188186645508
ets1,augmented,frozen,6u81_A_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,Double homeobox protein 4,5,0.5984667835424521,0.47220787965543265,0.8313333333333333,0.6069272983140042,0.6836374759674072
ets1,augmented,frozen,6a8r_A_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,Double homeobox protein 4,5,0.5519409403789906,0.46601929897983885,0.8565759637188208,0.5520618585707201,0.7974124431610108
ets1,augmented,frozen,5z2t_D_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,DUX4,5,0.18446052538056393,0.2418312385994103,0.5267573696145125,0.15412485555774696,1.2114918947219848
ets1,augmented,frozen,6dfy_C_MA0468.1.jaspar.npz,Homeodomain,MA0468.1,DUX4,5,0.6016756849247031,0.5186962042349527,0.8814814814814815,0.4946570016533148,0.8149349093437195
ets1,augmented,frozen,6dfy_D_DUX4_HUMAN.H11MO.0.A.npz,Homeodomain,DUX4,DUX4,5,0.6138695538090542,0.5058374878197801,0.8589569160997733,0.49636416011102086,0.8441413521766663
