PDB_ID,Chain,PWM_ID,UniProt_ID,TF_Class,TF_Family,Pfam_ID,Pfam_Name
1bf5,A,MA0137.3.jaspar,P42224,STAT domain factors,STAT factors,PF00017|PF12162|PF01017|PF02864|PF02865|PF21354,SH2|STAT1_TAZ2bind|STAT_alpha|STAT_bind|STAT_int|STAT_linker
5v0l,B,AHR_MOUSE.H11MO.0.B,AHR_MOUSE,Unknown,Unknown,PF00010|PF00989|PF08447,HLH|PAS|PAS_3
5nj8,C,AHR_HUMAN.H11MO.0.B,AHR_HUMAN,Unknown,Unknown,PF00010|PF00989|PF08447,HLH|PAS|PAS_3
5nj8,A,AHR_HUMAN.H11MO.0.B,AHR_HUMAN,Unknown,Unknown,PF00010|PF00989|PF08447,HLH|PAS|PAS_3
4y5w,D,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
5d39,D,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
4y5w,A,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
5d39,B,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
5d39,C,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
4y5w,C,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
4y5w,B,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
5d39,A,STAT6_HUMAN.H11MO.0.B,STAT6_HUMAN,Unknown,Unknown,PF00017|PF14596|PF01017|PF02864|PF02865|PF21354,SH2|STAT6_C|STAT_alpha|STAT_bind|STAT_int|STAT_linker
6u9q,A,BC11A_HUMAN.H11MO.0.A,BC11A_HUMAN,Unknown,Unknown,PF25491|PF00096|PF23611,CCHC_BCL-11A|zf-C2H2|zf-C2H2_16
6ki6,A,BC11A_HUMAN.H11MO.0.A,BC11A_HUMAN,Unknown,Unknown,PF25491|PF00096|PF23611,CCHC_BCL-11A|zf-C2H2|zf-C2H2_16
6ki6,B,BC11A_HUMAN.H11MO.0.A,BC11A_HUMAN,Unknown,Unknown,PF25491|PF00096|PF23611,CCHC_BCL-11A|zf-C2H2|zf-C2H2_16
1ign,B,MA0359.2.jaspar,P11938,Tryptophan cluster factors,Myb/SANT domain factors,PF16589|PF00249|PF09197|PF11626,BRCT_2|Myb_DNA-binding|Rap1-DNA-bind|Rap1_C
6ldm,A,MA0359.2.jaspar,P11938,Tryptophan cluster factors,Myb/SANT domain factors,PF16589|PF00249|PF09197|PF11626,BRCT_2|Myb_DNA-binding|Rap1-DNA-bind|Rap1_C
4gfb,A,MA0359.2.jaspar,P11938,Tryptophan cluster factors,Myb/SANT domain factors,PF16589|PF00249|PF09197|PF11626,BRCT_2|Myb_DNA-binding|Rap1-DNA-bind|Rap1_C
3ukg,A,MA0359.2.jaspar,P11938,Tryptophan cluster factors,Myb/SANT domain factors,PF16589|PF00249|PF09197|PF11626,BRCT_2|Myb_DNA-binding|Rap1-DNA-bind|Rap1_C
1ign,A,MA0359.2.jaspar,P11938,Tryptophan cluster factors,Myb/SANT domain factors,PF16589|PF00249|PF09197|PF11626,BRCT_2|Myb_DNA-binding|Rap1-DNA-bind|Rap1_C
6x6e,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6e,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emc,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emc,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emp,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emp,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6b,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6b,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6d,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6d,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6d,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6d,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e69,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e69,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,F,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,F,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6a,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6a,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emq,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emq,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va0,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va0,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cby,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cby,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,E,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,E,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6b,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6b,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,F,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,F,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,X,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,X,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6c,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6c,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn5,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn5,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e69,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e69,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,W,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,W,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va7,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va7,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbz,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn5,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn5,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6d,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6d,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6a,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6a,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emc,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emc,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6d,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6d,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cby,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cby,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6bqu,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6bqu,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6e,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6x6e,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn6,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn6,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6bqu,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
6bqu,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn6,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4hn6,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emq,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emq,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cc1,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va0,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va0,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emp,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5emp,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va7,A,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5va7,A,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,E,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5cbx,E,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6c,B,GCR_HUMAN.H11MO.0.A,GCR_HUMAN,Unknown,Unknown,PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
5e6c,B,MA0113.3.jaspar,P04150,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),PF02155|PF00104|PF00105,GCR|Hormone_recep|zf-C4
4zpk,A,ARNT_MOUSE.H11MO.0.B,ARNT_MOUSE,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
4zpk,A,MA0004.1.jaspar,P53762,Basic helix-loop-helix factors (bHLH),PAS domain factors,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
4zpr,A,ARNT_MOUSE.H11MO.0.B,ARNT_MOUSE,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
4zpr,A,MA0004.1.jaspar,P53762,Basic helix-loop-helix factors (bHLH),PAS domain factors,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
5sy7,A,ARNT_MOUSE.H11MO.0.B,ARNT_MOUSE,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
5sy7,A,MA0004.1.jaspar,P53762,Basic helix-loop-helix factors (bHLH),PAS domain factors,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
5nj8,D,ARNT_HUMAN.H11MO.0.B,ARNT_HUMAN,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
5v0l,A,ARNT_HUMAN.H11MO.0.B,ARNT_HUMAN,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
5nj8,B,ARNT_HUMAN.H11MO.0.B,ARNT_HUMAN,Unknown,Unknown,PF00010|PF00989|PF14598,HLH|PAS|PAS_11
6qhd,B,STAT3_HUMAN.H11MO.0.A,STAT3_HUMAN,Unknown,Unknown,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
6qhd,B,MA0144.2.jaspar,P40763,STAT domain factors,STAT factors,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
6qhd,A,STAT3_HUMAN.H11MO.0.A,STAT3_HUMAN,Unknown,Unknown,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
6qhd,A,MA0144.2.jaspar,P40763,STAT domain factors,STAT factors,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
4e68,A,MA0144.1.jaspar,P40763,STAT domain factors,STAT factors,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
4e68,A,STAT3_MOUSE.H11MO.0.A,STAT3_MOUSE,Unknown,Unknown,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
1bg1,A,MA0144.1.jaspar,P40763,STAT domain factors,STAT factors,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
1bg1,A,STAT3_MOUSE.H11MO.0.A,STAT3_MOUSE,Unknown,Unknown,PF00017|PF01017|PF02864|PF02865|PF21354,SH2|STAT_alpha|STAT_bind|STAT_int|STAT_linker
2hdc,A,MA0041.1.jaspar,Q9UJU5,Fork head/winged helix factors,FOX,PF00250,Forkhead
7fj2,B,FOXM1_HUMAN.H11MO.0.A,FOXM1_HUMAN,Unknown,Unknown,PF00250,Forkhead
7fj2,F,FOXM1_HUMAN.H11MO.0.A,FOXM1_HUMAN,Unknown,Unknown,PF00250,Forkhead
7fj2,E,FOXM1_HUMAN.H11MO.0.A,FOXM1_HUMAN,Unknown,Unknown,PF00250,Forkhead
7fj2,A,FOXM1_HUMAN.H11MO.0.A,FOXM1_HUMAN,Unknown,Unknown,PF00250,Forkhead
3g73,A,FOXM1_HUMAN.H11MO.0.A,FOXM1_HUMAN,Unknown,Unknown,PF00250,Forkhead
3g73,B,FOXM1_HUMAN.H11MO.0.A,FOXM1_HUMAN,Unknown,Unknown,PF00250,Forkhead
1h6f,A,MA1566.2.jaspar,O15119,T-Box factors,TBX2-related factors,PF00907|PF20627|PF12598,T-box|TBX2-3_RD|TBX2-3_TAD
1h6f,A,TBX3_HUMAN.H11MO.0.C,TBX3_HUMAN,Unknown,Unknown,PF00907|PF20627|PF12598,T-box|TBX2-3_RD|TBX2-3_TAD
1h6f,B,MA1566.2.jaspar,O15119,T-Box factors,TBX2-related factors,PF00907|PF20627|PF12598,T-box|TBX2-3_RD|TBX2-3_TAD
1h6f,B,TBX3_HUMAN.H11MO.0.C,TBX3_HUMAN,Unknown,Unknown,PF00907|PF20627|PF12598,T-box|TBX2-3_RD|TBX2-3_TAD
1hf0,B,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1hf0,B,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1hf0,B,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1hf0,A,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1hf0,A,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1hf0,A,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1e3o,C,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1e3o,C,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1e3o,C,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1gt0,C,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1gt0,C,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1gt0,C,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1o4x,A,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1o4x,A,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1o4x,A,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1cqt,A,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1cqt,A,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1cqt,A,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1cqt,B,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1cqt,B,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1cqt,B,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1oct,C,PO2F1_HUMAN.H11MO.0.C,PO2F1_HUMAN,Unknown,Unknown,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1oct,C,MA1962.1.jaspar,P14859,"Homeo domain factors, High-mobility group (HMG) domain factors","POU domain factors, SOX-related factors",PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
1oct,C,MA0785.1.jaspar,P14859,Homeo domain factors,POU domain factors,PF00046|PF00157|PF19536,Homeodomain|Pou|POU2F1_C
5kkq,D,CTCF_HUMAN.H11MO.0.A,CTCF_HUMAN,Unknown,Unknown,PF00096|PF23611,zf-C2H2|zf-C2H2_16
5kkq,D,MA1930.1.jaspar,P49711,C2H2 zinc finger factors,More than 3 adjacent zinc fingers,PF00096|PF23611,zf-C2H2|zf-C2H2_16
