tf,pdb_id,state,stage,variant,comparison,rmsd_backbone_A,rmsd_sidechain_A,rmsd_total_A,rmsd_interface_A,n_backbone_atoms,n_sidechain_atoms,n_total_atoms,n_interface_atoms
egr1,1aay,22,3,legacy,delta_stage2_to_stage3,0.24248756281319703,0.843747082786226,0.6351379062838198,0.8585887637447575,340,372,712,292
egr1,1aay,23,0,shared,vs_reference,0.8629835298738359,0.8016633154955445,0.8526482176863817,0.543629682106253,340,82,422,160
egr1,1aay,23,1,shared,vs_reference,0.8629835298738359,1.9037843835844568,1.5046765942170741,1.5364559240825333,340,372,712,292
egr1,1aay,23,2,shared,vs_reference,0.8629835085744759,1.903784551359544,1.5046767711836222,1.5364559859125257,340,372,712,292
egr1,1aay,23,3,metal_cage,vs_reference,0.8027386303060197,1.8378652809159628,1.4457472634002784,1.4378793891482209,340,372,712,292
egr1,1aay,23,3,legacy,vs_reference,0.8090302514506889,1.8469706426498673,1.453088763907613,1.4228819841658336,340,372,712,292
egr1,1aay,23,1,shared,delta_stage0_to_stage1,4.815718485027617e-07,0.012331863465315378,0.0054761553778990505,0.005087287616465791,340,82,422,160
egr1,1aay,23,2,shared,delta_stage1_to_stage2,1.2182630127776592e-06,1.0390544886889071e-06,1.7076163227493742e-06,1.2347485212090498e-06,340,372,712,292
egr1,1aay,23,3,metal_cage,delta_stage2_to_stage3,0.22923619490547384,0.5713202616813852,0.4440352785412649,0.564115943887014,340,372,712,292
egr1,1aay,23,3,legacy,delta_stage2_to_stage3,0.22715613809299579,0.7241136833926343,0.5489794099670104,0.6667292264137987,340,372,712,292
egr1,1aay,24,0,shared,vs_reference,1.661294302868292,1.7089467576093829,1.6711847337235655,1.4521254269856378,340,82,422,160
egr1,1aay,24,1,shared,vs_reference,1.661294302868292,2.447425713215397,2.1171278920124053,2.04387055841504,340,372,712,292
egr1,1aay,24,2,shared,vs_reference,1.6612944567452124,2.44742591214224,2.1171279540298227,2.043870927484512,340,372,712,292
egr1,1aay,24,3,metal_cage,vs_reference,1.6250994593921029,2.37748258498992,2.0619273661726347,1.9140870411300295,340,372,712,292
egr1,1aay,24,3,legacy,vs_reference,1.6213246501059104,2.3652902581040722,2.0533936964540667,1.891450275017506,340,372,712,292
egr1,1aay,24,1,shared,delta_stage0_to_stage1,8.379119022927346e-07,0.01361425453834136,0.0060336574067979334,0.006139303091873131,340,82,422,160
egr1,1aay,24,2,shared,delta_stage1_to_stage2,2.0427014353843316e-06,1.355130125561224e-06,1.21100925677462e-06,1.1870596579345775e-06,340,372,712,292
egr1,1aay,24,3,metal_cage,delta_stage2_to_stage3,0.22858215667498125,0.6940901782785696,0.5286632231164704,0.7175454028111616,340,372,712,292
egr1,1aay,24,3,legacy,delta_stage2_to_stage3,0.22850259137344414,0.7261853903553932,0.5511504099921309,0.7362247534650462,340,372,712,292
egr1,1aay,25,0,shared,vs_reference,1.6190132031075835,1.6479649362551578,1.6254045135150021,1.5458364450678197,340,82,422,160
egr1,1aay,25,1,shared,vs_reference,1.6190132031075835,2.661841146136986,2.2293780423949165,2.409081102642217,340,372,712,292
egr1,1aay,25,2,shared,vs_reference,1.6190135696508468,2.6618413033889348,2.2293781807389346,2.409081560550132,340,372,712,292
egr1,1aay,25,3,metal_cage,vs_reference,1.5860913971456172,2.6596545953838495,2.218965240437761,2.3786179437444908,340,372,712,292
egr1,1aay,25,3,legacy,vs_reference,1.5912385650076535,2.67204521514837,2.2268280445887094,2.3825561092463534,340,372,712,292
egr1,1aay,25,1,shared,delta_stage0_to_stage1,5.507471509110701e-07,0.013535574759821818,0.006010544935196941,0.0068374663993111045,340,82,422,160
egr1,1aay,25,2,shared,delta_stage1_to_stage2,1.4984716779080468e-06,9.659137732463206e-07,1.0865368183789482e-06,9.879934259102132e-07,340,372,712,292
egr1,1aay,25,3,metal_cage,delta_stage2_to_stage3,0.24172153958607165,0.8392924447568982,0.6320188391695719,0.8368022565261336,340,372,712,292
egr1,1aay,25,3,legacy,delta_stage2_to_stage3,0.2429349126564963,0.8785050491734736,0.6583472141212972,0.845731445473546,340,372,712,292
egr1,1aay,26,0,shared,vs_reference,1.4549460736425366,1.505113341645837,1.4665274756562765,1.3117024243121183,340,82,422,160
egr1,1aay,26,1,shared,vs_reference,1.4549460736425366,2.2615263776506893,1.9224692353374548,1.969845415333026,340,372,712,292
egr1,1aay,26,2,shared,vs_reference,1.4549464140114845,2.2615265948364858,1.9224695334950537,1.9698455366737313,340,372,712,292
egr1,1aay,26,3,metal_cage,vs_reference,1.4000519308667447,2.1630582596870847,1.8420302136558115,1.8141633721056598,340,372,712,292
egr1,1aay,26,3,legacy,vs_reference,1.400208481456557,2.1707498633044326,1.8468260686211244,1.8153652281349089,340,372,712,292
egr1,1aay,26,1,shared,delta_stage0_to_stage1,5.096809676989747e-07,0.01255726218103391,0.005564668107961942,0.005393397769679743,340,82,422,160
egr1,1aay,26,2,shared,delta_stage1_to_stage2,9.38849294514942e-07,1.4464982439275537e-06,8.011655331834066e-07,8.527339111765788e-07,340,372,712,292
egr1,1aay,26,3,metal_cage,delta_stage2_to_stage3,0.22261979276104518,0.7332959762558455,0.5554688839918474,0.7206003682602103,340,372,712,292
egr1,1aay,26,3,legacy,delta_stage2_to_stage3,0.2295073742031769,0.7794778088173521,0.589106435978543,0.7591905545179367,340,372,712,292
egr1,1aay,27,0,shared,vs_reference,2.1276564872860853,2.1919563474825567,2.1426845469212235,1.8437329445983,340,82,422,160
egr1,1aay,27,1,shared,vs_reference,2.1276564872860853,2.8398374659978325,2.5355429962504115,2.3452453063643954,340,372,712,292
egr1,1aay,27,2,shared,vs_reference,2.1276570322341875,2.8398377319677124,2.535543189853877,2.3452455309730196,340,372,712,292
egr1,1aay,27,3,metal_cage,vs_reference,2.0715631951219877,2.699649775446311,2.4283043474946004,2.132607078695053,340,372,712,292
egr1,1aay,27,3,legacy,vs_reference,2.078859482577377,2.723192584680587,2.4453556692648895,2.1561791827089016,340,372,712,292
egr1,1aay,27,1,shared,delta_stage0_to_stage1,8.280581092902905e-07,0.012222948918305823,0.005467265920964023,0.00515000595472272,340,82,422,160
egr1,1aay,27,2,shared,delta_stage1_to_stage2,1.7282768266755798e-06,1.3112388171379003e-06,1.62306926324472e-06,1.2705859214227057e-06,340,372,712,292
egr1,1aay,27,3,metal_cage,delta_stage2_to_stage3,0.23500718319091632,0.8414033236046354,0.632081529434271,0.8474402359542598,340,372,712,292
egr1,1aay,27,3,legacy,delta_stage2_to_stage3,0.23281611391997278,0.8754846351663513,0.6545435050120918,0.8680865449932798,340,372,712,292
egr1,1aay,28,0,shared,vs_reference,2.008508504123254,2.258674522294481,2.060325427286425,1.6582910794344188,340,82,422,160
egr1,1aay,28,1,shared,vs_reference,2.008508504123254,3.4369304002817436,2.8567396159757967,2.8778660386315504,340,372,712,292
egr1,1aay,28,2,shared,vs_reference,2.008508542001258,3.4369301926362295,2.8567393800957657,2.8778659111011984,340,372,712,292
egr1,1aay,28,3,metal_cage,vs_reference,2.004079207884942,3.4355983303053432,2.8548575363876743,2.885963645408886,340,372,712,292
egr1,1aay,28,3,legacy,vs_reference,2.003108426760669,3.427275058986874,2.8502654857086176,2.8438844124412297,340,372,712,292
egr1,1aay,28,1,shared,delta_stage0_to_stage1,5.175120949231433e-07,0.012171410609306425,0.005462710029328639,0.0059687818521060865,340,82,422,160
egr1,1aay,28,2,shared,delta_stage1_to_stage2,1.0701967997440535e-06,1.123760728492676e-06,1.2835521899384521e-06,1.047474545514432e-06,340,372,712,292
egr1,1aay,28,3,metal_cage,delta_stage2_to_stage3,0.22378162139348395,0.6344839822656962,0.4860330219604321,0.6221495928098542,340,372,712,292
egr1,1aay,28,3,legacy,delta_stage2_to_stage3,0.22330375408539044,0.8314082147863997,0.6220578482356434,0.7810745153959995,340,372,712,292
egr1,1aay,29,0,shared,vs_reference,2.0974545893838896,2.2035700624580197,2.12040512732368,1.6699004583520791,340,82,422,160
egr1,1aay,29,1,shared,vs_reference,2.0974545893838896,2.889460299981097,2.5473630255832402,2.266579870539145,340,372,712,292
egr1,1aay,29,2,shared,vs_reference,2.0974548036551637,2.8894606722198146,2.5473633663242174,2.2665798676475606,340,372,712,292
egr1,1aay,29,3,metal_cage,vs_reference,2.0577800617050075,2.8322397710179574,2.496476342875263,2.19325699761877,340,372,712,292
egr1,1aay,29,3,legacy,vs_reference,2.0530489758084274,2.8215596306455644,2.487825154369623,2.1900446559125872,340,372,712,292
egr1,1aay,29,1,shared,delta_stage0_to_stage1,3.363194717292541e-07,0.01326419040337104,0.005923686971411959,0.005896647548605716,340,82,422,160
egr1,1aay,29,2,shared,delta_stage1_to_stage2,9.154858243114861e-07,1.1570017526295936e-06,1.796104735018937e-06,1.31937557367516e-06,340,372,712,292
egr1,1aay,29,3,metal_cage,delta_stage2_to_stage3,0.23859507645342937,0.843947713441171,0.6326676168352124,0.8695024573460874,340,372,712,292
egr1,1aay,29,3,legacy,delta_stage2_to_stage3,0.24353409181384292,0.8243982035087882,0.6201534301961017,0.8422727011590618,340,372,712,292
egr1,1aay,30,0,shared,vs_reference,2.344344394816689,2.523702827014116,2.3815263818681407,2.205383587639213,340,82,422,160
egr1,1aay,30,1,shared,vs_reference,2.344344394816689,3.30655967085586,2.889675045390377,2.7330092816480085,340,372,712,292
egr1,1aay,30,2,shared,vs_reference,2.3443445420655475,3.30655982671763,2.8896752095889475,2.7330095597871775,340,372,712,292
egr1,1aay,30,3,metal_cage,vs_reference,2.2842113333514407,3.274459711436382,2.846694033003494,2.609379451209195,340,372,712,292
egr1,1aay,30,3,legacy,vs_reference,2.2981163614798303,3.257364265485327,2.84171104228151,2.622352555526043,340,372,712,292
egr1,1aay,30,1,shared,delta_stage0_to_stage1,7.939375765493863e-07,0.012014562097947493,0.005325715574217002,0.005093217892057724,340,82,422,160
egr1,1aay,30,2,shared,delta_stage1_to_stage2,1.5370535678072928e-06,1.0544675458067804e-06,1.2864395736412378e-06,1.5107574582304373e-06,340,372,712,292
egr1,1aay,30,3,metal_cage,delta_stage2_to_stage3,0.25798483943481043,0.8824688196417223,0.6646167104035263,0.8700194685084481,340,372,712,292
egr1,1aay,30,3,legacy,delta_stage2_to_stage3,0.2369855751367223,0.7385359278682468,0.5614810696914473,0.7380040150968237,340,372,712,292
egr1,1aay,31,0,shared,vs_reference,1.498905526351523,1.716346526466437,1.545148887023697,1.6407123637628598,340,82,422,160
egr1,1aay,31,1,shared,vs_reference,1.498905526351523,2.801934205903944,2.2792512098882365,2.835851595218713,340,372,712,292
egr1,1aay,31,2,shared,vs_reference,1.498905675197141,2.801934123376933,2.2792514425024013,2.8358515657008354,340,372,712,292
egr1,1aay,31,3,metal_cage,vs_reference,1.4334058675560581,2.6935614473033684,2.1913363113112028,2.7178229099370204,340,372,712,292
egr1,1aay,31,3,legacy,vs_reference,1.4381102054877095,2.7113681628918114,2.203878584216467,2.7124156450728703,340,372,712,292
egr1,1aay,31,1,shared,delta_stage0_to_stage1,4.67678666657971e-07,0.012488424288701548,0.005524162187719918,0.006054684286495216,340,82,422,160
egr1,1aay,31,2,shared,delta_stage1_to_stage2,1.929324785993117e-06,9.487967152243701e-07,1.0064160504764154e-06,1.1623931546308399e-06,340,372,712,292
egr1,1aay,31,3,metal_cage,delta_stage2_to_stage3,0.2219572727370471,0.6183351010001662,0.4747401481959529,0.6006421221917104,340,372,712,292
egr1,1aay,31,3,legacy,delta_stage2_to_stage3,0.21696902495932827,0.7978354441779922,0.5976268568485635,0.7302747590012632,340,372,712,292
egr1,1aay,32,0,shared,vs_reference,1.6998297152730826,1.726118912592892,1.70587570497055,1.3942908230601947,340,82,422,160
egr1,1aay,32,1,shared,vs_reference,1.6998297152730826,2.5554404562655453,2.1960975479252465,2.1005571219290045,340,372,712,292
egr1,1aay,32,2,shared,vs_reference,1.6998300756358065,2.555440733143251,2.1960979929722186,2.1005574508011096,340,372,712,292
egr1,1aay,32,3,metal_cage,vs_reference,1.6402673172645599,2.48311843639403,2.1298444465785478,1.9849269551377355,340,372,712,292
egr1,1aay,32,3,legacy,vs_reference,1.6430629639511745,2.4791711617569003,2.128452567905172,1.9569106424551566,340,372,712,292
egr1,1aay,32,1,shared,delta_stage0_to_stage1,5.54206142844804e-07,0.013589938872732672,0.006047141130871725,0.006147006828268709,340,82,422,160
egr1,1aay,32,2,shared,delta_stage1_to_stage2,1.4968787761961846e-06,1.0388528988625258e-06,1.253208830701928e-06,9.174781714536766e-07,340,372,712,292
egr1,1aay,32,3,metal_cage,delta_stage2_to_stage3,0.2193935635948642,0.815785691856616,0.612607940366323,0.8299229696259978,340,372,712,292
egr1,1aay,32,3,legacy,delta_stage2_to_stage3,0.22802403756758804,0.8523118734037349,0.6390379807562002,0.8467804566369285,340,372,712,292
egr1,1aay,33,0,shared,vs_reference,1.5999388569392705,1.6509925943246144,1.6111668207385008,1.401266671714024,340,82,422,160
egr1,1aay,33,1,shared,vs_reference,1.5999388569392705,2.450068234409087,2.0892707798659753,2.1115328454378828,340,372,712,292
egr1,1aay,33,2,shared,vs_reference,1.599938854660764,2.450068398351135,2.0892709449075384,2.111533105438201,340,372,712,292
egr1,1aay,33,3,metal_cage,vs_reference,1.564742064797331,2.397088449848697,2.044283507198272,2.0309174873320766,340,372,712,292
egr1,1aay,33,3,legacy,vs_reference,1.552679383517412,2.404347727382909,2.0438847221507297,2.0325484456732252,340,372,712,292
egr1,1aay,33,1,shared,delta_stage0_to_stage1,6.293258152343845e-07,0.013379041897839148,0.0059173467947785325,0.006500509811332711,340,82,422,160
egr1,1aay,33,2,shared,delta_stage1_to_stage2,1.2310581868491345e-06,1.742483660797254e-06,1.0839098702821553e-06,1.1944429918299675e-06,340,372,712,292
egr1,1aay,33,3,metal_cage,delta_stage2_to_stage3,0.215820313455733,0.612431492148233,0.46858731779938323,0.6156127017863791,340,372,712,292
egr1,1aay,33,3,legacy,delta_stage2_to_stage3,0.21835149683110155,0.6471635598421797,0.4934635158933174,0.6111923035399056,340,372,712,292
egr1,1aay,34,0,shared,vs_reference,1.0837929020125463,1.3637705990630957,1.1446228999932844,1.1798990850145166,340,82,422,160
egr1,1aay,34,1,shared,vs_reference,1.0837929020125463,2.6396406480272097,2.058909165080791,2.5548160910097732,340,372,712,292
egr1,1aay,34,2,shared,vs_reference,1.0837930638197524,2.6396406476728314,2.0589092754094858,2.554816005379428,340,372,712,292
egr1,1aay,34,3,metal_cage,vs_reference,1.0650316422679353,2.562747464901976,2.0063190240188256,2.47211084668798,340,372,712,292
egr1,1aay,34,3,legacy,vs_reference,1.0693635676290123,2.5959006970045637,2.029315267035679,2.4909748792235837,340,372,712,292
egr1,1aay,34,1,shared,delta_stage0_to_stage1,8.569814986976512e-07,0.012401008568543261,0.005482187887223777,0.005274363901256175,340,82,422,160
egr1,1aay,34,2,shared,delta_stage1_to_stage2,1.3460542048263412e-06,1.1902432740756181e-06,1.6609764113063277e-06,1.1304791848512885e-06,340,372,712,292
egr1,1aay,34,3,metal_cage,delta_stage2_to_stage3,0.21714605447423024,0.585088976300816,0.4517469681508668,0.5643627344388941,340,372,712,292
egr1,1aay,34,3,legacy,delta_stage2_to_stage3,0.21442606056693048,0.5093008505101017,0.39900208142904575,0.4956140815926102,340,372,712,292
egr1,1aay,35,0,shared,vs_reference,1.3162853568220447,1.1946323879353309,1.2947792548040757,0.8727981165293097,340,82,422,160
egr1,1aay,35,1,shared,vs_reference,1.3162853568220447,2.121913597952145,1.7893550790127974,1.7997263813232556,340,372,712,292
egr1,1aay,35,2,shared,vs_reference,1.3162854422909278,2.121913791833004,1.7893553670884015,1.7997266301873274,340,372,712,292
egr1,1aay,35,3,metal_cage,vs_reference,1.2943441345898394,2.0100006616141792,1.7146572436691567,1.61786946790358,340,372,712,292
egr1,1aay,35,3,legacy,vs_reference,1.2883686475021823,2.030695873179697,1.7248956840975025,1.6442662396389764,340,372,712,292
egr1,1aay,35,1,shared,delta_stage0_to_stage1,3.3089123722237496e-07,0.012323391115268825,0.005475479125140896,0.005568825901779636,340,82,422,160
egr1,1aay,35,2,shared,delta_stage1_to_stage2,1.6459569711298579e-06,1.292698549438997e-06,9.470427560305324e-07,1.4118267516203904e-06,340,372,712,292
egr1,1aay,35,3,metal_cage,delta_stage2_to_stage3,0.22986395400890086,0.8051451668666099,0.6041131517110742,0.8018391039895338,340,372,712,292
egr1,1aay,35,3,legacy,delta_stage2_to_stage3,0.23104630246745486,0.5890344840566281,0.455777146893552,0.57303573548971,340,372,712,292
egr1,1aay,36,0,shared,vs_reference,1.8941846477078652,1.9360950651621989,1.903356225383728,1.5339218096830696,340,82,422,160
egr1,1aay,36,1,shared,vs_reference,1.8941846477078652,2.7408413966421774,2.377465642862869,2.1915171470782306,340,372,712,292
egr1,1aay,36,2,shared,vs_reference,1.8941852697291743,2.7408416217838254,2.377466035536532,2.1915173971514847,340,372,712,292
egr1,1aay,36,3,metal_cage,vs_reference,1.8513571468999572,2.6053851305667446,2.2805140641205863,1.9883514594708742,340,372,712,292
egr1,1aay,36,3,legacy,vs_reference,1.8493114213889013,2.625123657977966,2.290601318607022,1.9987618824738673,340,372,712,292
egr1,1aay,36,1,shared,delta_stage0_to_stage1,1.4211294119457376e-07,0.0126872152192191,0.005643763909422105,0.005579847999456316,340,82,422,160
egr1,1aay,36,2,shared,delta_stage1_to_stage2,1.1733288624055307e-06,1.0147274920056217e-06,1.3372183198120953e-06,1.3555802983613221e-06,340,372,712,292
egr1,1aay,36,3,metal_cage,delta_stage2_to_stage3,0.22472531930754505,0.8325705818487499,0.6257909393229744,0.8271120994182912,340,372,712,292
egr1,1aay,36,3,legacy,delta_stage2_to_stage3,0.2311420996938544,0.8571797624305713,0.6429300708102523,0.862647709277532,340,372,712,292
egr1,1aay,37,0,shared,vs_reference,1.212934524491692,1.2084641146253814,1.2128377714550103,0.8210961455029919,340,82,422,160
egr1,1aay,37,1,shared,vs_reference,1.212934524491692,2.182740266642627,1.7903360979381977,1.6503943926923503,340,372,712,292
egr1,1aay,37,2,shared,vs_reference,1.212934499311657,2.1827404868845752,1.7903361405409086,1.65039457053045,340,372,712,292
egr1,1aay,37,3,metal_cage,vs_reference,1.1644139497804398,2.1469665918734826,1.7533199783568376,1.5753892665253322,340,372,712,292
egr1,1aay,37,3,legacy,vs_reference,1.1687801761174588,2.143962882402704,1.7527969779332728,1.5533998957028203,340,372,712,292
egr1,1aay,37,1,shared,delta_stage0_to_stage1,4.442015216498325e-07,0.011844656457221995,0.005382721615702235,0.004876794331235509,340,82,422,160
egr1,1aay,37,2,shared,delta_stage1_to_stage2,1.476599245905166e-06,1.3528240145961374e-06,1.3500871165950557e-06,9.878829992412195e-07,340,372,712,292
egr1,1aay,37,3,metal_cage,delta_stage2_to_stage3,0.21807280167968218,0.5246195932605847,0.411243719166575,0.5440196242186738,340,372,712,292
egr1,1aay,37,3,legacy,delta_stage2_to_stage3,0.2166325812938191,0.5903325500797723,0.45529544470792904,0.5979422098525923,340,372,712,292
